x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.1,1/1/1986 0:00,ON,1986,1,1,-5,,-7,,-3,,0,T,0,,0,T,8,,25,,39,,0,,23,,68,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.2,1/2/1986 0:00,ON,1986,1,2,-3.6,,-8,,0.8,,0,T,0,,0,T,8,,0,,0,,0,,21.6,,72,,86,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.3,1/3/1986 0:00,ON,1986,1,3,-5.7,,-10.8,,-0.5,,1.4,,0,,2.6,,6,,9,,46,,0,,23.7,,77,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.4,1/4/1986 0:00,ON,1986,1,4,-6.2,,-9.1,,-3.2,,0.8,,0,,1.6,,7,,9,,43,,0,,24.2,,84,,99,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.5,1/5/1986 0:00,ON,1986,1,5,-6.6,,-9.4,,-3.8,,0.2,,0,,0.6,,8,,24,,70,,0,,24.6,,74,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.6,1/6/1986 0:00,ON,1986,1,6,-10.5,,-14.6,,-6.4,,0,T,0,,0.2,,8,,29,,56,,0,,28.5,,66,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.7,1/7/1986 0:00,ON,1986,1,7,-16.2,,-21.1,,-11.2,,0,,0,,0,,6,,0,,0,,0,,34.2,,64,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.8,1/8/1986 0:00,ON,1986,1,8,-14,,-21.9,,-6.1,,0,T,0,,0,T,7,,25,,69,,0,,32,,69,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.9,1/9/1986 0:00,ON,1986,1,9,-3.5,,-7.9,,0.9,,0,,0,,0,,7,,24,,63,,0,,21.5,,50,,77,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.10,1/10/1986 0:00,ON,1986,1,10,-2.1,,-5.7,,1.5,,0,T,0,,0,T,4,,35,,44,,0,,20.1,,65,,85,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.11,1/11/1986 0:00,ON,1986,1,11,-1.2,,-5.3,,3,,0,T,0,,0,T,4,,22,,44,,0,,19.2,,61,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.12,1/12/1986 0:00,ON,1986,1,12,0.7,,-2.7,,4,,0,T,0,,0,T,3,,24,,67,,0,,17.3,,62,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.13,1/13/1986 0:00,ON,1986,1,13,-9.3,,-15.8,,-2.7,,0.2,,0,,0.4,,3,,36,,67,,0,,27.3,,64,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.14,1/14/1986 0:00,ON,1986,1,14,-16.7,,-20.2,,-13.1,,0.8,,0,,1.4,,3,,35,,35,,0,,34.7,,65,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.15,1/15/1986 0:00,ON,1986,1,15,-13.7,,-21,,-6.4,,0,T,0,,0,T,4,,0,,0,,0,,31.7,,66,,83,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.16,1/16/1986 0:00,ON,1986,1,16,-3.4,,-6.6,,-0.2,,0,T,0,,0,T,4,,0,,0,,0,,21.4,,70,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.17,1/17/1986 0:00,ON,1986,1,17,1.9,,-2.5,,6.2,,1.4,,1.4,,0,,4,,23,,41,,0,,16.1,,61,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.18,1/18/1986 0:00,ON,1986,1,18,4.4,,2.1,,6.7,,0,T,0,T,0,,0,T,23,,31,,0,,13.6,,90,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.19,1/19/1986 0:00,ON,1986,1,19,3.6,,2,,5.2,,12.4,,12.4,,0,,0,T,35,,41,,0,,14.4,,94,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.20,1/20/1986 0:00,ON,1986,1,20,0.6,,-1.6,,2.8,,0.9,,0.9,,0,,0,T,34,,85,,0,,17.4,,82,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.21,1/21/1986 0:00,ON,1986,1,21,-0.6,,-5,,3.9,,0,,0,,0,,0,,32,,33,,0,,18.6,,53,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.22,1/22/1986 0:00,ON,1986,1,22,-0.7,,-5.9,,4.5,,0,T,0,T,0,,0,,32,,57,,0,,18.7,,68,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.23,1/23/1986 0:00,ON,1986,1,23,-8.5,,-11.6,,-5.3,,0,T,0,,0.2,,0,T,0,,0,,0,,26.5,,63,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.24,1/24/1986 0:00,ON,1986,1,24,-5.4,,-8.6,,-2.2,,0.6,,0,,0.8,,0,T,11,,56,,0,,23.4,,77,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.25,1/25/1986 0:00,ON,1986,1,25,-0.1,,-2.4,,2.2,,3.2,,0.2,,4,,0,T,18,,54,,0,,18.1,,57,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.26,1/26/1986 0:00,ON,1986,1,26,-1.9,,-5,,1.3,,0,T,0,T,0.2,,2,,0,,0,,0,,19.9,,65,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.27,1/27/1986 0:00,ON,1986,1,27,-10.7,,-17.2,,-4.2,,2.4,,0,,4.6,,2,,32,,72,,0,,28.7,,77,,86,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.28,1/28/1986 0:00,ON,1986,1,28,-14.1,,-18,,-10.2,,2,,0,,2,,7,,29,,48,,0,,32.1,,65,,85,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.29,1/29/1986 0:00,ON,1986,1,29,-9.6,,-12.6,,-6.5,,0.2,,0,,0.2,,4,,0,,0,,0,,27.6,,68,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.30,1/30/1986 0:00,ON,1986,1,30,-7.5,,-10.1,,-4.8,,0,T,0,,0,T,4,,29,,39,,0,,25.5,,71,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.1.31,1/31/1986 0:00,ON,1986,1,31,-7.1,,-11,,-3.1,,0,T,0,,0,T,1,,27,,37,,0,,25.1,,61,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.1,2/1/1986 0:00,ON,1986,2,1,-5.9,,-11.3,,-0.5,,7,,1.2,,6.2,,1,,10,,43,,0,,23.9,,69,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.2,2/2/1986 0:00,ON,1986,2,2,-4.1,,-6.7,,-1.4,,0,T,0,T,0,,6,,0,,0,,0,,22.1,,77,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.3,2/3/1986 0:00,ON,1986,2,3,-1.3,,-2.8,,0.2,,0,T,0,,0,T,6,,8,,37,,0,,19.3,,84,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.4,2/4/1986 0:00,ON,1986,2,4,-1.6,,-3.5,,0.3,,9.4,,9.4,,0,,6,,8,,37,,0,,19.6,,81,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.5,2/5/1986 0:00,ON,1986,2,5,-0.5,,-1.7,,0.7,,0,T,0,T,0,,6,,0,,0,,0,,18.5,,80,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.6,2/6/1986 0:00,ON,1986,2,6,-6.5,,-12.4,,-0.6,,0,,0,,0,,5,,8,,43,,0,,24.5,,58,,86,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.7,2/7/1986 0:00,ON,1986,2,7,-7.5,,-10,,-5,,7,,0,,7.4,,5,,8,,63,,0,,25.5,,70,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.8,2/8/1986 0:00,ON,1986,2,8,-7.3,,-9,,-5.5,,0.8,,0,,1,,12,,0,,0,,0,,25.3,,80,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.9,2/9/1986 0:00,ON,1986,2,9,-3.8,,-6.2,,-1.3,,0,T,0,,0,T,14,,30,,33,,0,,21.8,,78,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.10,2/10/1986 0:00,ON,1986,2,10,-10.2,,-14.9,,-5.5,,0,T,0,,0,T,14,,0,,0,,0,,28.2,,66,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.11,2/11/1986 0:00,ON,1986,2,11,-12.2,,-16.9,,-7.5,,0,T,0,,0,T,14,,0,,0,,0,,30.2,,68,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.12,2/12/1986 0:00,ON,1986,2,12,-11.1,,-16.3,,-5.9,,0,T,0,,0,T,12,,27,,35,,0,,29.1,,50,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.13,2/13/1986 0:00,ON,1986,2,13,-10.2,,-13.4,,-7,,0,T,0,,0,T,12,,23,,41,,0,,28.2,,66,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.14,2/14/1986 0:00,ON,1986,2,14,-7.4,,-10.4,,-4.3,,0,T,0,,0,T,12,,0,,0,,0,,25.4,,68,,92,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.15,2/15/1986 0:00,ON,1986,2,15,-9.6,,-14,,-5.2,,0,T,0,,0,T,12,,26,,52,,0,,27.6,,65,,92,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.16,2/16/1986 0:00,ON,1986,2,16,-6.2,,-9.2,,-3.2,,0.6,,0,,0.6,,12,,0,,0,,0,,24.2,,73,,95,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.17,2/17/1986 0:00,ON,1986,2,17,-2.1,,-3.4,,-0.7,,3.2,,0.8,,2.4,,13,,0,,0,,0,,20.1,,92,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.18,2/18/1986 0:00,ON,1986,2,18,-0.8,,-3,,1.5,,0,T,0,T,0,,13,,0,,0,,0,,18.8,,98,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.19,2/19/1986 0:00,ON,1986,2,19,1.4,,0.3,,2.5,,0,T,0,T,0,,10,,0,,0,,0,,16.6,,90,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.20,2/20/1986 0:00,ON,1986,2,20,1,,0,,1.9,,1.8,,1.4,,0.4,,8,,0,,0,,0,,17,,93,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.21,2/21/1986 0:00,ON,1986,2,21,-5.6,,-11.7,,0.5,,1.4,,0,,1.4,,7,,35,,59,,0,,23.6,,69,,98,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.22,2/22/1986 0:00,ON,1986,2,22,-8.9,,-15.1,,-2.7,,0,,0,,0,,7,,0,,0,,0,,26.9,,75,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.23,2/23/1986 0:00,ON,1986,2,23,-3.3,,-5.2,,-1.4,,0.2,,0,,0.2,,7,,29,,43,,0,,21.3,,61,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.24,2/24/1986 0:00,ON,1986,2,24,-5.4,,-9.5,,-1.3,,0,T,0,,0,T,7,,33,,31,,0,,23.4,,67,,88,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.25,2/25/1986 0:00,ON,1986,2,25,-11.1,,-14.5,,-7.6,,0,,0,,0,,7,,1,,41,,0,,29.1,,53,,77,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.26,2/26/1986 0:00,ON,1986,2,26,-11.2,,-14.6,,-7.7,,0,,0,,0,,7,,0,,0,,0,,29.2,,50,,77,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.27,2/27/1986 0:00,ON,1986,2,27,-11.4,,-15.3,,-7.5,,0.2,,0,,0.2,,7,,,M,,M,0,,29.4,,55,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.2.28,2/28/1986 0:00,ON,1986,2,28,-8.4,,-12.6,,-4.2,,0.4,,0,,0.4,,7,,28,,44,,0,,26.4,,66,,83,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.1,3/1/1986 0:00,ON,1986,3,1,-7.1,,-12.6,,-1.5,,0,,0,,0,,7,,28,,43,,0,,25.1,,49,,78,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.2,3/2/1986 0:00,ON,1986,3,2,-2.9,,-7,,1.2,,0,,0,,0,,7,,0,,0,,0,,20.9,,71,,95,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.3,3/3/1986 0:00,ON,1986,3,3,-0.8,,-6.6,,5.1,,0,T,0,,0,T,6,,0,,0,,0,,18.8,,67,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.4,3/4/1986 0:00,ON,1986,3,4,0.7,,-1.5,,2.9,,2,,0,,2.2,,7,,0,,0,,0,,17.3,,73,,99,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.5,3/5/1986 0:00,ON,1986,3,5,-1.4,,-4.9,,2.1,,1.8,,0,,1.8,,6,,33,,31,,0,,19.4,,54,,96,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.6,3/6/1986 0:00,ON,1986,3,6,-6.1,,-9.1,,-3.1,,7.6,,0,,7.6,,8,,28,,59,,0,,24.1,,70,,95,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.7,3/7/1986 0:00,ON,1986,3,7,-12.5,,-16,,-8.9,,0.4,,0,,0.4,,10,,28,,67,,0,,30.5,,59,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.8,3/8/1986 0:00,ON,1986,3,8,-13.4,,-20,,-6.8,,0.8,,0,,0.8,,7,,0,,0,,0,,31.4,,51,,88,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.9,3/9/1986 0:00,ON,1986,3,9,-3.6,,-7.1,,-0.1,,8.2,,6.8,,1.4,,8,,0,,0,,0,,21.6,,67,,99,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.10,3/10/1986 0:00,ON,1986,3,10,3.8,,-1.6,,9.2,,3.7,,3.7,,0,,8,,22,,41,,0,,14.2,,84,,99,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.11,3/11/1986 0:00,ON,1986,3,11,1.8,,-3.8,,7.3,,0.4,,0.2,,0.2,,3,,32,,70,,0,,16.2,,65,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.12,3/12/1986 0:00,ON,1986,3,12,-2.2,,-5.7,,1.4,,0,,0,,0,,2,,9,,44,,0,,20.2,,74,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.13,3/13/1986 0:00,ON,1986,3,13,1.1,,0,,2.1,,10.3,,10.3,,0,,2,,9,,44,,0,,16.9,,85,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.14,3/14/1986 0:00,ON,1986,3,14,2.2,,1.1,,3.3,,0.8,,0.8,,0,,1,,0,,0,,0,,15.8,,97,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.15,3/15/1986 0:00,ON,1986,3,15,2.7,,1.3,,4.1,,0,T,0,T,0,,0,T,0,,0,,0,,15.3,,73,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.16,3/16/1986 0:00,ON,1986,3,16,0.6,,-1.7,,2.9,,0,T,0,,0,T,0,T,34,,33,,0,,17.4,,75,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.17,3/17/1986 0:00,ON,1986,3,17,1.5,,-2.9,,5.8,,0,,0,,0,,0,T,0,,0,,0,,16.5,,55,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.18,3/18/1986 0:00,ON,1986,3,18,1.5,,-2,,4.9,,3,,3,,0,,0,T,10,,33,,0,,16.5,,68,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.19,3/19/1986 0:00,ON,1986,3,19,2.3,,-9.7,,14.2,,6.2,,6.2,,0,T,0,T,25,,85,,0,,15.7,,67,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.20,3/20/1986 0:00,ON,1986,3,20,-12,,-14.8,,-9.2,,0,,0,,0,,0,T,35,,48,,0,,30,,63,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.21,3/21/1986 0:00,ON,1986,3,21,-8.2,,-14.1,,-2.2,,0,T,0,,0,T,0,T,25,,35,,0,,26.2,,51,,83,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.22,3/22/1986 0:00,ON,1986,3,22,0.2,,-5.8,,6.1,,0,,0,,0,,0,T,21,,48,,0,,17.8,,54,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.23,3/23/1986 0:00,ON,1986,3,23,4.8,,-1.6,,11.2,,0.4,,0.4,,0,,0,T,31,,56,,0,,13.2,,48,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.24,3/24/1986 0:00,ON,1986,3,24,-0.7,,-5.7,,4.3,,0,T,0,,0,T,0,T,31,,44,,0,,18.7,,43,,79,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.25,3/25/1986 0:00,ON,1986,3,25,9.4,,-0.8,,19.6,,0,,0,,0,,0,T,23,,63,,0,,8.6,,36,,81,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.26,3/26/1986 0:00,ON,1986,3,26,11.8,,4.1,,19.5,,2.2,,2.2,,0,,0,,25,,70,,0,,6.2,,40,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.27,3/27/1986 0:00,ON,1986,3,27,3.4,,0.9,,5.9,,1,,1,,0,T,0,,31,,37,,0,,14.6,,67,,94,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.28,3/28/1986 0:00,ON,1986,3,28,6,,-0.8,,12.8,,0,,0,,0,,0,,24,,61,,0,,12,,33,,89,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.29,3/29/1986 0:00,ON,1986,3,29,15.2,,9.1,,21.2,,0,,0,,0,,0,,23,,46,,0,,2.8,,37,,61,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.30,3/30/1986 0:00,ON,1986,3,30,14.3,,4.1,,24.5,,0,,0,,0,,0,,29,,52,,0,,3.7,,40,,74,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.3.31,3/31/1986 0:00,ON,1986,3,31,5.9,,-0.3,,12,,0,,0,,0,,0,,0,,0,,0,,12.1,,47,,90,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.1,4/1/1986 0:00,ON,1986,4,1,13.4,,1,,25.8,,1.6,,1.6,,0,,0,,23,,67,,0,,4.6,,34,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.2,4/2/1986 0:00,ON,1986,4,2,6,,-0.4,,12.4,,0,,0,,0,,0,,36,,37,,0,,12,,34,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.3,4/3/1986 0:00,ON,1986,4,3,5.3,,-0.9,,11.4,,0,,0,,0,,0,,10,,44,,0,,12.7,,29,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.4,4/4/1986 0:00,ON,1986,4,4,7.4,,4.5,,10.2,,1.2,,1.2,,0,,0,,7,,31,,0,,10.6,,46,,80,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.5,4/5/1986 0:00,ON,1986,4,5,4.7,,3.5,,5.8,,7.8,,7.8,,0,,0,,10,,48,,0,,13.3,,46,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.6,4/6/1986 0:00,ON,1986,4,6,10.9,,4.1,,17.6,,0.8,,0.8,,0,,0,,24,,44,,0,,7.1,,56,,100,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.7,4/7/1986 0:00,ON,1986,4,7,11.2,,6.3,,16.1,,0.5,,0.5,,0,,0,,32,,63,,0,,6.8,,57,,85,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.8,4/8/1986 0:00,ON,1986,4,8,5.7,,3.1,,8.3,,0,T,0,T,0,,0,,29,,54,,0,,12.3,,63,,82,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.9,4/9/1986 0:00,ON,1986,4,9,2.2,,-0.2,,4.6,,0,T,0,T,0,T,0,T,34,,52,,0,,15.8,,67,,84,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.10,4/10/1986 0:00,ON,1986,4,10,1.1,,-1.2,,3.3,,0.2,,0,,0.2,,0,,32,,48,,0,,16.9,,61,,91,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.11,4/11/1986 0:00,ON,1986,4,11,1.7,,-1.8,,5.2,,1.8,,0,,1.4,,1,,33,,35,,0,,16.3,,62,,93,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.12,4/12/1986 0:00,ON,1986,4,12,2.9,,-1.8,,7.6,,0,,0,,0,,0,,35,,35,,0,,15.1,,51,,86,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.13,4/13/1986 0:00,ON,1986,4,13,5.3,,-2.3,,12.9,,0,,0,,0,,0,,33,,31,,0,,12.7,,37,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.14,4/14/1986 0:00,ON,1986,4,14,5.1,,-2.4,,12.5,,0,,0,,0,,0,,9,,43,,0,,12.9,,33,,86,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.15,4/15/1986 0:00,ON,1986,4,15,6.7,,4.9,,8.5,,7.8,,7.8,,0,,0,,9,,39,,0,,11.3,,47,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.16,4/16/1986 0:00,ON,1986,4,16,6,,4,,8,,16.6,,16.6,,0,,0,,8,,50,,0,,12,,75,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.17,4/17/1986 0:00,ON,1986,4,17,11.1,,5.1,,17.1,,0.6,,0.6,,0,,0,,2,,31,,0,,6.9,,42,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.18,4/18/1986 0:00,ON,1986,4,18,10,,3.2,,16.8,,0,,0,,0,,0,,0,,0,,0,,8,,33,,79,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.19,4/19/1986 0:00,ON,1986,4,19,9.2,,1.8,,16.5,,0,T,0,T,0,,0,,0,,0,,0,,8.8,,35,,87,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.20,4/20/1986 0:00,ON,1986,4,20,11,,7,,15,,14,,14,,0,,0,,0,,0,,0,,7,,50,,97,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1986.4.21,4/21/1986 0:00,ON,1986,4,21,3.7,,-2.5,,9.9,,0.6,,0.4,,0.4,,0,,31,,56,,0,,14.3,,64,,97,
