"year","month","week","station_name","temp"
"2012","4","17","TORONTO CITY CENTRE",2.49995544585334
"2012","4","17","TORONTO LESTER B. PEARSON INT'L A",3.07463546351969
"2012","4","17","VINELAND STATION RCS",2.3030347814239
"2012","4","18","BURLINGTON PIERS (AUT)",1.96029741555888
"2012","4","18","DELHI CS",5.78474355341042
"2012","4","18","ELORA RCS",4.63172407509357
"2012","4","18","GUELPH TURFGRASS",5.39105798574582
"2012","4","18","HAMILTON A",4.76904729026014
"2012","4","18","HAMILTON RBG CS",5.24195389847706
"2012","4","18","KITCHENER/WATERLOO",5.36608571367667
"2012","4","18","LONDON A",5.20680771982274
"2012","4","18","LONDON CS",4.83588096222923
"2012","4","18","MOUNT FOREST (AUT)",4.28674489772622
"2012","4","18","TORONTO CITY",3.48323683228506
"2012","4","18","TORONTO CITY CENTRE",3.71370318039241
"2012","4","18","TORONTO LESTER B. PEARSON INT'L A",4.1019887928586
"2012","4","18","VINELAND STATION RCS",4.10422665290792
"2012","5","18","BURLINGTON PIERS (AUT)",3.50487765363454
"2012","5","18","DELHI CS",5.42805013714101
"2012","5","18","ELORA RCS",5.2083561792216
"2012","5","18","GUELPH TURFGRASS",5.6992220217027
"2012","5","18","HAMILTON A",4.89039417450913
"2012","5","18","HAMILTON RBG CS",4.3243398647778
"2012","5","18","KITCHENER/WATERLOO",5.7755862371089
"2012","5","18","LONDON A",5.31187408236618
"2012","5","18","LONDON CS",5.09376602006121
"2012","5","18","MOUNT FOREST (AUT)",4.83353648273932
"2012","5","18","TORONTO CITY",3.70924341270263
"2012","5","18","TORONTO CITY CENTRE",3.5146845808808
"2012","5","18","TORONTO LESTER B. PEARSON INT'L A",3.89506609904972
"2012","5","18","VINELAND STATION RCS",3.76335679171358
"2012","5","19","BURLINGTON PIERS (AUT)",4.00527222405948
"2012","5","19","DELHI CS",4.40602068188698
"2012","5","19","ELORA RCS",4.35801965683283
"2012","5","19","GUELPH TURFGRASS",4.60251164213901
"2012","5","19","HAMILTON A",4.44336950722104
"2012","5","19","HAMILTON RBG CS",4.80313318518645
"2012","5","19","KITCHENER/WATERLOO",4.6039016799496
"2012","5","19","LONDON A",4.39086201479421
"2012","5","19","LONDON CS",4.25912391375138
"2012","5","19","MOUNT FOREST (AUT)",4.03213774588926
"2012","5","19","TORONTO CITY",3.65285974310853
"2012","5","19","TORONTO CITY CENTRE",3.12027864041673
"2012","5","19","TORONTO LESTER B. PEARSON INT'L A",4.00247424011343
"2012","5","19","VINELAND STATION RCS",4.36612568941683
"2012","5","20","BURLINGTON PIERS (AUT)",2.83080123441094
"2012","5","20","DELHI CS",7.11952977621334
"2012","5","20","ELORA RCS",6.6585549809241
"2012","5","20","GUELPH TURFGRASS",6.95211369310262
"2012","5","20","HAMILTON A",5.54179894081585
"2012","5","20","HAMILTON RBG CS",5.36922712715445
"2012","5","20","KITCHENER/WATERLOO",6.881801611525
"2012","5","20","LONDON A",6.5283169193337
"2012","5","20","LONDON CS",6.1650904377392
"2012","5","20","MOUNT FOREST (AUT)",6.72174015447679
"2012","5","20","TORONTO CITY",4.04338740160996
"2012","5","20","TORONTO CITY CENTRE",2.99015970021528
"2012","5","20","TORONTO LESTER B. PEARSON INT'L A",4.61627335450254
"2012","5","20","VINELAND STATION RCS",4.00345120397752
"2012","5","21","BURLINGTON PIERS (AUT)",3.36604968627138
"2012","5","21","DELHI CS",6.11928568191703
"2012","5","21","ELORA RCS",5.0954557643866
"2012","5","21","GUELPH TURFGRASS",5.0977576322441
"2012","5","21","HAMILTON A",4.36805495012678
"2012","5","21","HAMILTON RBG CS",4.63484185081173
"2012","5","21","KITCHENER/WATERLOO",5.58481149225728
"2012","5","21","LONDON A",5.77032885056369
"2012","5","21","LONDON CS",5.51023155948811
"2012","5","21","MOUNT FOREST (AUT)",5.05525580732025
"2012","5","21","TORONTO CITY",3.23355482678012
"2012","5","21","TORONTO CITY CENTRE",2.53399013036939
"2012","5","21","TORONTO LESTER B. PEARSON INT'L A",3.93975138856589
"2012","5","21","VINELAND STATION RCS",4.08305450826698
"2012","5","22","BURLINGTON PIERS (AUT)",4.72951753717584
"2012","5","22","DELHI CS",5.3345204604929
"2012","5","22","ELORA RCS",6.12010136813946
"2012","5","22","GUELPH TURFGRASS",6.10211970104966
"2012","5","22","HAMILTON A",5.47082849233429
"2012","5","22","HAMILTON RBG CS",5.56149672285432
"2012","5","22","KITCHENER/WATERLOO",6.32323740929698
"2012","5","22","LONDON A",5.44349732848893
"2012","5","22","LONDON CS",5.2186049414584
"2012","5","22","MOUNT FOREST (AUT)",6.16586558881912
"2012","5","22","TORONTO CITY",4.44799194614167
"2012","5","22","TORONTO CITY CENTRE",3.3007511240918
"2012","5","22","TORONTO LESTER B. PEARSON INT'L A",5.10346479768172
"2012","5","22","VINELAND STATION RCS",4.93066201144922
"2012","6","22","BURLINGTON PIERS (AUT)",2.02493323591892
"2012","6","22","DELHI CS",2.52459883759383
"2012","6","22","ELORA RCS",1.79931897085126
"2012","6","22","GUELPH TURFGRASS",1.66937368813525
"2012","6","22","HAMILTON A",2.19728636638162
"2012","6","22","HAMILTON RBG CS",2.03853718760493
"2012","6","22","KITCHENER/WATERLOO",1.91160022638938
"2012","6","22","LONDON A",2.70392868661059
"2012","6","22","LONDON CS",2.6764528433535
"2012","6","22","MOUNT FOREST (AUT)",1.77584262289106
"2012","6","22","TORONTO CITY",1.12356291191071
"2012","6","22","TORONTO CITY CENTRE",0.891605353496141
"2012","6","22","TORONTO LESTER B. PEARSON INT'L A",1.42191559933465
"2012","6","22","VINELAND STATION RCS",2.03984141888148
"2012","6","23","BURLINGTON PIERS (AUT)",3.53502813819616
"2012","6","23","DELHI CS",5.0126152517812
"2012","6","23","ELORA RCS",4.63853188454194
"2012","6","23","GUELPH TURFGRASS",4.94243332839087
"2012","6","23","HAMILTON A",4.36859836763462
"2012","6","23","HAMILTON RBG CS",4.67652342331042
"2012","6","23","KITCHENER/WATERLOO",4.74726581493992
"2012","6","23","LONDON A",5.3453086165267
"2012","6","23","LONDON CS",5.15563173294269
"2012","6","23","MOUNT FOREST (AUT)",4.87957457933353
"2012","6","23","TORONTO CITY",4.12785397378063
"2012","6","23","TORONTO CITY CENTRE",3.42892966065277
"2012","6","23","TORONTO LESTER B. PEARSON INT'L A",4.38796991915462
"2012","6","23","VINELAND STATION RCS",4.06449501912341
"2012","6","24","BURLINGTON PIERS (AUT)",3.46582725807769
"2012","6","24","DELHI CS",5.96685491448997
"2012","6","24","ELORA RCS",5.47086064101504
"2012","6","24","GUELPH TURFGRASS",5.86051288518719
"2012","6","24","HAMILTON A",5.22178256121642
"2012","6","24","HAMILTON RBG CS",5.52389010098256
"2012","6","24","KITCHENER/WATERLOO",5.88974399539889
"2012","6","24","LONDON A",5.67891358657706
"2012","6","24","LONDON CS",5.27888117596118
"2012","6","24","MOUNT FOREST (AUT)",5.55564044821557
"2012","6","24","TORONTO CITY",3.94805810712339
"2012","6","24","TORONTO CITY CENTRE",2.81059792951861
"2012","6","24","TORONTO LESTER B. PEARSON INT'L A",4.45838598472837
"2012","6","24","VINELAND STATION RCS",4.61501190642799
"2012","6","25","BURLINGTON PIERS (AUT)",3.69015579429135
"2012","6","25","DELHI CS",4.30706543488644
"2012","6","25","ELORA RCS",4.56613970524479
"2012","6","25","GUELPH TURFGRASS",4.52090146351052
"2012","6","25","HAMILTON A",4.31068823302603
"2012","6","25","HAMILTON RBG CS",4.87120133416606
"2012","6","25","KITCHENER/WATERLOO",4.63280780516356
"2012","6","25","LONDON A",4.62453532680629
"2012","6","25","LONDON CS",4.40994381301952
"2012","6","25","MOUNT FOREST (AUT)",4.43317505414975
"2012","6","25","TORONTO CITY",3.72618868379127
"2012","6","25","TORONTO CITY CENTRE",2.58192942777617
"2012","6","25","TORONTO LESTER B. PEARSON INT'L A",4.48595358688538
"2012","6","25","VINELAND STATION RCS",4.15000987696407
"2012","6","26","BURLINGTON PIERS (AUT)",4.16126721722492
"2012","6","26","DELHI CS",5.08715952271411
"2012","6","26","ELORA RCS",5.42391231956227
"2012","6","26","GUELPH TURFGRASS",5.80737195078565
"2012","6","26","HAMILTON A",5.34338726805719
"2012","6","26","HAMILTON RBG CS",5.70090160278949
"2012","6","26","KITCHENER/WATERLOO",5.7792604517093
"2012","6","26","LONDON A",5.47767740409842
"2012","6","26","LONDON CS",5.49029576530566
"2012","6","26","MOUNT FOREST (AUT)",5.12361726497583
"2012","6","26","TORONTO CITY",4.49133563746724
"2012","6","26","TORONTO CITY CENTRE",4.18759893209487
"2012","6","26","TORONTO LESTER B. PEARSON INT'L A",4.88175314392257
"2012","6","26","VINELAND STATION RCS",4.65898676587847
"2012","7","27","BURLINGTON PIERS (AUT)",3.8379131869355
"2012","7","27","DELHI CS",5.00714576767856
"2012","7","27","ELORA RCS",5.27865970575259
"2012","7","27","GUELPH TURFGRASS",5.57095375445227
"2012","7","27","HAMILTON A",4.71581747105589
"2012","7","27","HAMILTON RBG CS",5.43987222882875
"2012","7","27","KITCHENER/WATERLOO",5.63864012901725
"2012","7","27","LONDON A",4.46324724733858
"2012","7","27","LONDON CS",4.43627048252539
"2012","7","27","MOUNT FOREST (AUT)",4.67416681352167
"2012","7","27","TORONTO CITY",3.7168533162179
"2012","7","27","TORONTO CITY CENTRE",3.59588915363734
"2012","7","27","TORONTO LESTER B. PEARSON INT'L A",4.2255586723565
"2012","7","27","VINELAND STATION RCS",4.10549503274931
"2012","7","28","BURLINGTON PIERS (AUT)",2.07458711426706
"2012","7","28","DELHI CS",5.25445504913943
"2012","7","28","ELORA RCS",5.4710766931021
"2012","7","28","GUELPH TURFGRASS",5.93299186482469
"2012","7","28","HAMILTON A",4.7943469765931
"2012","7","28","HAMILTON RBG CS",5.63386281790094
"2012","7","28","KITCHENER/WATERLOO",6.17242409004918
"2012","7","28","LONDON A",5.24729634240787
"2012","7","28","LONDON CS",4.81781868578291
"2012","7","28","MOUNT FOREST (AUT)",5.8384502140389
"2012","7","28","TORONTO CITY",3.40445626900317
"2012","7","28","TORONTO CITY CENTRE",2.67247951870034
"2012","7","28","TORONTO LESTER B. PEARSON INT'L A",4.09026398671747
"2012","7","28","VINELAND STATION RCS",3.3904655248213
"2012","7","29","BURLINGTON PIERS (AUT)",3.75102573567444
"2012","7","29","DELHI CS",4.84278198301024
"2012","7","29","ELORA RCS",5.09523501037788
"2012","7","29","GUELPH TURFGRASS",5.33155259610815
"2012","7","29","HAMILTON A",4.40420512013619
"2012","7","29","HAMILTON RBG CS",5.28798310443103
"2012","7","29","KITCHENER/WATERLOO",5.61321969430699
"2012","7","29","LONDON A",4.93240654221342
"2012","7","29","LONDON CS",4.84776499881679
"2012","7","29","MOUNT FOREST (AUT)",4.75235788214036
"2012","7","29","TORONTO CITY",3.87286990170355
"2012","7","29","TORONTO CITY CENTRE",3.14707468465146
"2012","7","29","TORONTO LESTER B. PEARSON INT'L A",4.24931115368913
"2012","7","29","VINELAND STATION RCS",4.48201533713271
"2012","7","30","BURLINGTON PIERS (AUT)",2.78484322654026
"2012","7","30","DELHI CS",3.92920777307342
"2012","7","30","ELORA RCS",4.38235889719788
"2012","7","30","GUELPH TURFGRASS",4.45650105986824
"2012","7","30","HAMILTON A",3.69224076397232
"2012","7","30","HAMILTON RBG CS",4.32844633512724
"2012","7","30","KITCHENER/WATERLOO",4.53371942566416
"2012","7","30","LONDON A",4.39093020160397
"2012","7","30","LONDON CS",4.21161712979922
"2012","7","30","MOUNT FOREST (AUT)",4.35109950903832
"2012","7","30","TORONTO CITY",3.0308787701243
"2012","7","30","TORONTO CITY CENTRE",2.29060982189129
"2012","7","30","TORONTO LESTER B. PEARSON INT'L A",3.61586104514601
"2012","7","30","VINELAND STATION RCS",3.14648720584193
"2012","7","31","BURLINGTON PIERS (AUT)",2.67060155696359
"2012","7","31","DELHI CS",5.05483835993501
"2012","7","31","ELORA RCS",5.05124889653148
"2012","7","31","GUELPH TURFGRASS",5.60346957547331
"2012","7","31","HAMILTON A",4.42227305737262
"2012","7","31","HAMILTON RBG CS",5.69410919277261
"2012","7","31","KITCHENER/WATERLOO",5.49417033483961
"2012","7","31","LONDON A",5.03595283194286
"2012","7","31","LONDON CS",4.66477137066031
"2012","7","31","MOUNT FOREST (AUT)",5.0044925044321
"2012","7","31","TORONTO CITY",2.95248761192855
"2012","7","31","TORONTO CITY CENTRE",2.3393412760078
"2012","7","31","TORONTO LESTER B. PEARSON INT'L A",3.60811118920657
"2012","7","31","VINELAND STATION RCS",3.76842552104566
"2012","8","31","BURLINGTON PIERS (AUT)",1.80492473235692
"2012","8","31","DELHI CS",5.38673555654446
"2012","8","31","ELORA RCS",4.88423877151732
"2012","8","31","GUELPH TURFGRASS",4.79789050411467
"2012","8","31","HAMILTON A",4.29891038316178
"2012","8","31","HAMILTON RBG CS",4.59945904604415
"2012","8","31","KITCHENER/WATERLOO",5.27608047884964
"2012","8","31","LONDON A",5.1421576296064
"2012","8","31","LONDON CS",4.99570242940449
"2012","8","31","MOUNT FOREST (AUT)",4.55150917230912
"2012","8","31","TORONTO CITY",3.17515419573076
"2012","8","31","TORONTO CITY CENTRE",2.44936081887758
"2012","8","31","TORONTO LESTER B. PEARSON INT'L A",3.37340849415262
"2012","8","31","VINELAND STATION RCS",3.51113267074586
"2012","8","32","BURLINGTON PIERS (AUT)",3.05673417617251
"2012","8","32","DELHI CS",4.5674982436016
"2012","8","32","ELORA RCS",3.94461653948391
"2012","8","32","GUELPH TURFGRASS",4.02898886609879
"2012","8","32","HAMILTON A",4.13991238314007
"2012","8","32","HAMILTON RBG CS",4.70719013931867
"2012","8","32","KITCHENER/WATERLOO",4.25888411824232
"2012","8","32","LONDON A",4.06843599812085
"2012","8","32","LONDON CS",4.1105166279872
"2012","8","32","MOUNT FOREST (AUT)",3.49595386109663
"2012","8","32","TORONTO CITY",3.21818750604531
"2012","8","32","TORONTO CITY CENTRE",2.78409843536978
"2012","8","32","TORONTO LESTER B. PEARSON INT'L A",3.51276781331953
"2012","8","32","VINELAND STATION RCS",3.41735614135598
"2012","8","33","BURLINGTON PIERS (AUT)",2.62165091798767
"2012","8","33","DELHI CS",4.11707166377849
"2012","8","33","ELORA RCS",4.14343103529259
"2012","8","33","GUELPH TURFGRASS",4.14249913032792
"2012","8","33","HAMILTON A",3.57904249699883
"2012","8","33","HAMILTON RBG CS",4.33095172648494
"2012","8","33","KITCHENER/WATERLOO",4.36375668410385
"2012","8","33","LONDON A",4.09089850090341
"2012","8","33","LONDON CS",3.92098820308565
"2012","8","33","MOUNT FOREST (AUT)",3.6760299383689
"2012","8","33","TORONTO CITY",3.01776456665439
"2012","8","33","TORONTO CITY CENTRE",2.52812297167459
"2012","8","33","TORONTO LESTER B. PEARSON INT'L A",3.34416468058804
"2012","8","33","VINELAND STATION RCS",3.20282385161366
"2012","8","34","BURLINGTON PIERS (AUT)",2.99603810007818
"2012","8","34","DELHI CS",6.28889052200138
"2012","8","34","ELORA RCS",6.23754301788088
"2012","8","34","GUELPH TURFGRASS",6.43297216542206
"2012","8","34","HAMILTON A",5.44199961424924
"2012","8","34","HAMILTON RBG CS",5.91546881009678
"2012","8","34","KITCHENER/WATERLOO",6.84411038109355
"2012","8","34","LONDON A",5.98419550345667
"2012","8","34","LONDON CS",5.67649531731853
"2012","8","34","MOUNT FOREST (AUT)",5.18857727296022
"2012","8","34","TORONTO CITY",4.13274598694903
"2012","8","34","TORONTO CITY CENTRE",3.19503681750053
"2012","8","34","TORONTO LESTER B. PEARSON INT'L A",4.59873573953245
"2012","8","34","VINELAND STATION RCS",4.29595232433605
"2012","8","35","BURLINGTON PIERS (AUT)",3.31265842007304
"2012","8","35","DELHI CS",5.11272921246569
"2012","8","35","ELORA RCS",5.28918604559
"2012","8","35","GUELPH TURFGRASS",5.31428667565252
"2012","8","35","HAMILTON A",5.00585247950708
"2012","8","35","HAMILTON RBG CS",5.28724509213784
"2012","8","35","KITCHENER/WATERLOO",5.7092246172048
"2012","8","35","LONDON A",5.07065075960415
"2012","8","35","LONDON CS",4.99484349489166
"2012","8","35","MOUNT FOREST (AUT)",4.66903822315613
"2012","8","35","TORONTO CITY",3.83070644512039
"2012","8","35","TORONTO CITY CENTRE",3.23389645473031
"2012","8","35","TORONTO LESTER B. PEARSON INT'L A",4.33417190872964
"2012","8","35","VINELAND STATION RCS",3.8621504752801
"2012","9","35","BURLINGTON PIERS (AUT)",0.983035449845108
"2012","9","35","DELHI CS",4.22494318630869
"2012","9","35","ELORA RCS",5.72703827395141
"2012","9","35","GUELPH TURFGRASS",5.37413120717052
"2012","9","35","HAMILTON A",3.15107527081135
"2012","9","35","HAMILTON RBG CS",3.37252055998718
"2012","9","35","KITCHENER/WATERLOO",5.46908140817774
"2012","9","35","LONDON A",4.76268709929564
"2012","9","35","LONDON CS",4.52362558196377
"2012","9","35","MOUNT FOREST (AUT)",6.10799992169927
"2012","9","35","TORONTO CITY",2.30894605481765
"2012","9","35","TORONTO CITY CENTRE",2.32358730651863
"2012","9","35","TORONTO LESTER B. PEARSON INT'L A",3.53220945347079
"2012","9","35","VINELAND STATION RCS",2.01774285573857
"2012","9","36","BURLINGTON PIERS (AUT)",1.90484492886495
"2012","9","36","DELHI CS",4.40293908443372
"2012","9","36","ELORA RCS",4.29825657954594
"2012","9","36","GUELPH TURFGRASS",4.47311229506036
"2012","9","36","HAMILTON A",3.58997353238239
"2012","9","36","HAMILTON RBG CS",4.01495489071186
"2012","9","36","KITCHENER/WATERLOO",4.73748344258135
"2012","9","36","LONDON A",4.19212126165145
"2012","9","36","LONDON CS",4.11201681396131
"2012","9","36","MOUNT FOREST (AUT)",4.17000534901077
"2012","9","36","TORONTO CITY",2.84157693060095
"2012","9","36","TORONTO CITY CENTRE",2.13622861544878
"2012","9","36","TORONTO LESTER B. PEARSON INT'L A",3.35075879076804
"2012","9","36","VINELAND STATION RCS",2.98503914972758
"2012","9","37","BURLINGTON PIERS (AUT)",3.83918456309348
"2012","9","37","DELHI CS",5.5069580050984
"2012","9","37","ELORA RCS",5.45387452102925
"2012","9","37","GUELPH TURFGRASS",5.56635459176921
"2012","9","37","HAMILTON A",5.02163876903754
"2012","9","37","HAMILTON RBG CS",5.87473349048789
"2012","9","37","KITCHENER/WATERLOO",5.66146118087431
"2012","9","37","LONDON A",5.08680602695603
"2012","9","37","LONDON CS",4.80580062343042
"2012","9","37","MOUNT FOREST (AUT)",5.18434834045438
"2012","9","37","TORONTO CITY",4.21100838309653
"2012","9","37","TORONTO CITY CENTRE",3.56311278803153
"2012","9","37","TORONTO LESTER B. PEARSON INT'L A",4.58615459997016
"2012","9","37","VINELAND STATION RCS",4.06649867364895
"2012","9","38","BURLINGTON PIERS (AUT)",3.440750640494
"2012","9","38","DELHI CS",4.31615825345408
"2012","9","38","ELORA RCS",4.41040545644917
"2012","9","38","GUELPH TURFGRASS",4.45150656279902
"2012","9","38","HAMILTON A",4.27305196846215
"2012","9","38","HAMILTON RBG CS",4.88404583913251
"2012","9","38","KITCHENER/WATERLOO",4.50086789921534
"2012","9","38","LONDON A",4.31737036762862
"2012","9","38","LONDON CS",4.14562025615476
"2012","9","38","MOUNT FOREST (AUT)",4.15636383762624
"2012","9","38","TORONTO CITY",3.34075586834549
"2012","9","38","TORONTO CITY CENTRE",2.94882783737629
"2012","9","38","TORONTO LESTER B. PEARSON INT'L A",3.59650033454767
"2012","9","38","VINELAND STATION RCS",3.85063791055725
"2012","9","39","BURLINGTON PIERS (AUT)",2.8275973068663
"2012","9","39","DELHI CS",4.60166453686462
